outcome_name,model_name,target_fraction,selected_population_fraction,selected_rows,treatment_rows,control_rows,treatment_rate,control_rate,cumulative_uplift,cumulative_gain,uplift_ci_lower,uplift_ci_upper,random_gain,gain_above_random,endpoint_gain
conversion,x_learner,0.75,0.7500000894214752,2096812.0,1782929.0,313883.0,0.004029324779618257,0.0025104895773265835,0.0015188352022916735,3184.7118781876084,0.0013206080123982632,0.0017170623921850838,2472.3329066421916,712.3789715454168,3296.443875522922
conversion,x_learner,0.8,0.8000002861487208,2236600.0,1901614.0,334986.0,0.0037825762746803507,0.0023523371125957503,0.0014302391620846003,3198.872909918417,0.0012444319657109962,0.0016160463584582044,2637.155100418338,561.717809500079,3296.443875522922
conversion,x_learner,0.85,0.8500001251900653,2376387.0,2020296.0,356091.0,0.0035613593255641746,0.0022241505682536206,0.001337208757310554,3177.7255071589557,0.001162028779262821,0.001512388735358287,2801.977294194484,375.7482129644718,3296.443875522922
conversion,x_learner,0.9,0.9000003219173109,2516175.0,2138915.0,377260.0,0.0033666601992131525,0.0020993479298096803,0.0012673122694034722,3188.7794494662817,0.0011019100422943837,0.0014327144965125607,2966.79948797063,221.97996149565188,3296.443875522922
conversion,x_learner,0.95,0.9500001609586555,2655962.0,2257844.0,398118.0,0.0031915402481305175,0.001991871756614873,0.0011996684915156447,3186.2739260628746,0.0010428434842950872,0.0013564934987362021,3131.6216817467757,54.65224431609886,3296.443875522922
conversion,x_learner,1.0,1.0,2795749.0,2376531.0,419218.0,0.003104104259527858,0.0019250127618565998,0.001179091497671258,3296.443875522922,0.0010287331471794628,0.0013294498481630534,3296.443875522922,0.0,3296.443875522922
conversion,response_propensity,0.05,0.050000196727245545,139788.0,121326.0,18462.0,0.04914857491386842,0.0350449572094031,0.014103617704465318,1971.5165116717978,0.01118538778353622,0.017021847625394416,164.82219377614612,1806.6943178956517,3296.443875522922
conversion,response_propensity,0.1,0.1000000357685901,279575.0,241247.0,38328.0,0.027196193113282238,0.018472135253600502,0.008724057859681736,2439.028476120521,0.007227907980053352,0.010220207739310119,329.64438755229224,2109.384088568229,3296.443875522922
conversion,response_propensity,0.15,0.15000023249583563,419363.0,360086.0,59277.0,0.018976022394650165,0.012669332118696966,0.0063066902759532,2644.7925541945615,0.005302083515202586,0.007311297036703813,494.4665813284383,2150.3259728661233,3296.443875522922
conversion,response_propensity,0.2,0.2000000715371802,559150.0,479000.0,80150.0,0.014615866388308977,0.009569557080474111,0.005046309307834866,2821.6438494758654,0.004291480516832005,0.005801138098837727,659.2887751045845,2162.355074371281,3296.443875522922
